2.027395963668823242e-01 7.161732483655214310e-02 3.767443820834159851e-02 1.047624275088310242e-02 1.049219537526369095e-02 1.044470444321632385e-02 1.052499096840620041e-02 1.004936452955007553e-02 1.051204092800617218e-02 1.032899226993322372e-02 2.727145329117774963e-02 2.346586808562278748e-02 2.407198715955018997e-01 2.337009832262992859e-02 1.151802495587617159e-02 1.076637208461761475e-02 8.577673695981502533e-02 3.846622724086046219e-02 2.872406411916017532e-02 3.007048461586236954e-02 2.316494286060333252e-02 3.064246289432048798e-02 2.837237715721130371e-02 3.537635505199432373e-02 3.852486517280340195e-02 2.523105964064598083e-02 4.134051315486431122e-02 3.235704079270362854e-02 2.264088671654462814e-02 2.332704328000545502e-02 3.512043505907058716e-02 3.576436545699834824e-02 1.055716071277856827e-02 9.928612969815731049e-03 9.712161496281623840e-03 1.053924392908811569e-02 1.053882203996181488e-02
2.029784321784973145e-01 7.156256027519702911e-02 3.778952732682228088e-02 1.047124527394771576e-02 1.048724539577960968e-02 1.043778378516435623e-02 1.051977090537548065e-02 1.004021801054477692e-02 1.050675939768552780e-02 1.032213494181632996e-02 2.732011396437883377e-02 2.350515220314264297e-02 2.406804338097572327e-01 2.344211470335721970e-02 1.152130472473800182e-02 1.076289732009172440e-02 8.601213060319423676e-02 3.861874714493751526e-02 2.876555733382701874e-02 3.012117650359869003e-02 2.318105194717645645e-02 3.069405909627676010e-02 2.840462978929281235e-02 3.544341307133436203e-02 3.871333133429288864e-02 2.530990634113550186e-02 4.139065556228160858e-02 3.240379225462675095e-02 2.264421433210372925e-02 2.339499350637197495e-02 3.516888245940208435e-02 3.582300804555416107e-02 1.055156067013740540e-02 9.918766096234321594e-03 9.701052680611610413e-03 1.053413935005664825e-02 1.053355634212493896e-02
2.032389193773269653e-01 7.152651995420455933e-02 3.789795562624931335e-02 1.046663988381624222e-02 1.048274245113134384e-02 1.043211203068494797e-02 1.051497831940650940e-02 1.003386825323104858e-02 1.050227507948875427e-02 1.031649298965930939e-02 2.740509249269962311e-02 2.357201930135488510e-02 2.409241311252117157e-01 2.349532861262559891e-02 1.153104554396122694e-02 1.075839623808860779e-02 8.615884464234113693e-02 3.873534128069877625e-02 2.885939553380012512e-02 3.024736419320106506e-02 2.326967939734458923e-02 3.078476618975400925e-02 2.849384397268295288e-02 3.556151967495679855e-02 3.880104515701532364e-02 2.537777740508317947e-02 4.151664301753044128e-02 3.255124948918819427e-02 2.271293941885232925e-02 2.347984351217746735e-02 3.522738814353942871e-02 3.591937851160764694e-02 1.054628659039735794e-02 9.911694563925266266e-03 9.693278931081295013e-03 1.052996516227722168e-02 1.052903570234775543e-02
2.042248621582984924e-01 7.149965409189462662e-02 3.798608668148517609e-02 1.044572610408067703e-02 1.046202797442674637e-02 1.040755491703748703e-02 1.049476582556962967e-02 1.000695861876010895e-02 1.048000901937484741e-02 1.029196009039878845e-02 2.749478816986083984e-02 2.364024613052606583e-02 2.410256881266832352e-01 2.355520334094762802e-02 1.152368530165404081e-02 1.073774695396423340e-02 8.625581394881010056e-02 3.884940780699253082e-02 2.892831526696681976e-02 3.034345339983701706e-02 2.336920797824859619e-02 3.088188450783491135e-02 2.858692314475774765e-02 3.567383158951997757e-02 3.890274744480848312e-02 2.545624971389770508e-02 4.163587838411331177e-02 3.268137294799089432e-02 2.276886813342571259e-02 2.356267534196376801e-02 3.531736228615045547e-02 3.601368609815835953e-02 1.052428781986236572e-02 9.883155114948749542e-03 9.661012329161167145e-03 1.050958875566720963e-02 1.050822623074054718e-02
2.038910686969757080e-01 7.156906649470329285e-02 3.789086733013391495e-02 1.045255269855260849e-02 1.046874746680259705e-02 1.041609514504671097e-02 1.050103642046451569e-02 1.001680549234151840e-02 1.048749499022960663e-02 1.030009891837835312e-02 2.742608357220888138e-02 2.358612604439258575e-02 2.408284852281212807e-01 2.350253425538539886e-02 1.151846745051443577e-02 1.074389368295669556e-02 8.607860095798969269e-02 3.871268685907125473e-02 2.885449212044477463e-02 3.024863544851541519e-02 2.330260910093784332e-02 3.079813998192548752e-02 2.851681131869554520e-02 3.556360583752393723e-02 3.877258766442537308e-02 2.536388486623764038e-02 4.153815284371376038e-02 3.259321115911006927e-02 2.273704856634140015e-02 2.348996978253126144e-02 3.526199143379926682e-02 3.594415355473756790e-02 1.053148508071899414e-02 9.894222952425479889e-03 9.672887623310089111e-03 1.051619183272123337e-02 1.051551755517721176e-02
2.042379602789878845e-01 7.142931129783391953e-02 3.783565666526556015e-02 1.043998077511787415e-02 1.045642141252756119e-02 1.040186267346143723e-02 1.048876345157623291e-02 9.999134577810764313e-03 1.047331746667623520e-02 1.028465386480093002e-02 2.736240066587924957e-02 2.351840119808912277e-02 2.410087967291474342e-01 2.343038842082023621e-02 1.149469951633363962e-02 1.073231175541877747e-02 8.610308542847633362e-02 3.871726430952548981e-02 2.881038747727870941e-02 3.017446026206016541e-02 2.320078294724225998e-02 3.072751406580209732e-02 2.845026180148124695e-02 3.546972759068012238e-02 3.878611791878938675e-02 2.536148857325315475e-02 4.143280256539583206e-02 3.248075023293495178e-02 2.268309518694877625e-02 2.343248948454856873e-02 3.520788345485925674e-02 3.585202991962432861e-02 1.051837299019098282e-02 9.875996038317680359e-03 9.652890264987945557e-03 1.050387136638164520e-02 1.050273701548576355e-02
2.045242264866828918e-01 7.142551336437463760e-02 3.778859786689281464e-02 1.043437235057353973e-02 1.045097876340150833e-02 1.039550639688968658e-02 1.048349309712648392e-02 9.992320090532302856e-03 1.046751905232667923e-02 1.027806010097265244e-02 2.729875408113002777e-02 2.347767632454633713e-02 2.407312300056219101e-01 2.339349407702684402e-02 1.147736923303455114e-02 1.072656363248825073e-02 8.596536796540021896e-02 3.861330635845661163e-02 2.877461910247802734e-02 3.012472856789827347e-02 2.316256612539291382e-02 3.068517893552780151e-02 2.838557865470647812e-02 3.544847294688224792e-02 3.867392428219318390e-02 2.529014553874731064e-02 4.140215180814266205e-02 3.240646142512559891e-02 2.264673076570034027e-02 2.338113076984882355e-02 3.513344284147024155e-02 3.580979537218809128e-02 1.051218900829553604e-02 9.869226254522800446e-03 9.644635953009128571e-03 1.049705874174833298e-02 1.049774046987295151e-02
2.040664702653884888e-01 7.185665611177682877e-02 3.827431611716747284e-02 1.045542024075984955e-02 1.047314051538705826e-02 1.042095292359590530e-02 1.050648186355829239e-02 1.002158410847187042e-02 1.048978697508573532e-02 1.030457019805908203e-02 2.772721368819475174e-02 2.380502503365278244e-02 2.405677232891321182e-01 2.370542846620082855e-02 1.157539465930312872e-02 1.074560824781656265e-02 8.655658923089504242e-02 3.907974343746900558e-02 2.909491397440433502e-02 3.051192313432693481e-02 2.350676711648702621e-02 3.112377040088176727e-02 2.890695258975028992e-02 3.588246181607246399e-02 3.925978578627109528e-02 2.572366502135992050e-02 4.171910043805837631e-02 3.280534781515598297e-02 2.295301482081413269e-02 2.371028997004032135e-02 3.569397982209920883e-02 3.625421598553657532e-02 1.053661387413740158e-02 9.900356642901897430e-03 9.680049493908882141e-03 1.052145939320325851e-02 1.051863562315702438e-02
2.043965384364128113e-01 7.151874527335166931e-02 3.793316613882780075e-02 1.043988112360239029e-02 1.045652665197849274e-02 1.040153577923774719e-02 1.048920210450887680e-02 9.998839348554611206e-03 1.047323271632194519e-02 1.028542406857013702e-02 2.742667868733406067e-02 2.359749376773834229e-02 2.410636637359857559e-01 2.350534778088331223e-02 1.150974829215556383e-02 1.073256507515907288e-02 8.626337815076112747e-02 3.882632683962583542e-02 2.889539208263158798e-02 3.029305208474397659e-02 2.331202942878007889e-02 3.084305953234434128e-02 2.853742800652980804e-02 3.556895628571510315e-02 3.883672412484884262e-02 2.541657537221908569e-02 4.156375117599964142e-02 3.261341992765665054e-02 2.275012247264385223e-02 2.351097483187913895e-02 3.528874553740024567e-02 3.596995677798986435e-02 1.051826588809490204e-02 9.875627234578132629e-03 9.652039967477321625e-03 1.050365623086690903e-02 1.050299033522605896e-02
2.028941512107849121e-01 7.158451806753873825e-02 3.779200185090303421e-02 1.047399267554283142e-02 1.049088966101408005e-02 1.044287811964750290e-02 1.052368432283401489e-02 1.004713401198387146e-02 1.050947699695825577e-02 1.032580435276031494e-02 2.731765154749155045e-02 2.348631434142589569e-02 2.404764769598841667e-01 2.339190058410167694e-02 1.152331859339028597e-02 1.076362095773220062e-02 8.575550839304924011e-02 3.852458856999874115e-02 2.872738335281610489e-02 3.006791789084672928e-02 2.317031845450401306e-02 3.065637685358524323e-02 2.844534441828727722e-02 3.543568588793277740e-02 3.866026550531387329e-02 2.528422325849533081e-02 4.126764554530382156e-02 3.233130741864442825e-02 2.266357373446226120e-02 2.334512304514646530e-02 3.519277367740869522e-02 3.581351041793823242e-02 1.055516954511404037e-02 9.926602244377136230e-03 9.711269289255142212e-03 1.053777523338794708e-02 1.053715683519840240e-02
2.037183865904808044e-01 7.154379133135080338e-02 3.794221021234989166e-02 1.045487076044082642e-02 1.047093886882066727e-02 1.041850633919239044e-02 1.050310768187046051e-02 1.001864206045866013e-02 1.048922818154096603e-02 1.030258834362030029e-02 2.745442837476730347e-02 2.359868120402097702e-02 2.410576269030570984e-01 2.352022565901279449e-02 1.152544887736439705e-02 1.074630208313465118e-02 8.621513936668634415e-02 3.881355840712785721e-02 2.887880709022283554e-02 3.025877103209495544e-02 2.329058479517698288e-02 3.081205394119024277e-02 2.851741667836904526e-02 3.558138012886047363e-02 3.888693172484636307e-02 2.543242461979389191e-02 4.157581925392150879e-02 3.259907569736242294e-02 2.274263650178909302e-02 2.352541219443082809e-02 3.528459556400775909e-02 3.596254717558622360e-02 1.053372770547866821e-02 9.896129369735717773e-03 9.676252491772174835e-03 1.051839627325534821e-02 1.051749009639024734e-02
2.041653469204902649e-01 7.153710816055536270e-02 3.790219966322183609e-02 1.044473703950643539e-02 1.046041306108236313e-02 1.040685549378395081e-02 1.049307454377412796e-02 1.000557467341423035e-02 1.047816220670938492e-02 1.029074378311634064e-02 2.743021212518215179e-02 2.359088603407144547e-02 2.410031072795391083e-01 2.349733375012874603e-02 1.151124841999262571e-02 1.073637045919895172e-02 8.620931860059499741e-02 3.880005702376365662e-02 2.887040097266435623e-02 3.024287056177854538e-02 2.328102383762598038e-02 3.081339225172996521e-02 2.850821707397699356e-02 3.555218223482370377e-02 3.885296545922756195e-02 2.542037609964609146e-02 4.154805745929479599e-02 3.257727995514869690e-02 2.272766456007957458e-02 2.350836526602506638e-02 3.527402598410844803e-02 3.594140615314245224e-02 1.052340958267450333e-02 9.882500395178794861e-03 9.660254232585430145e-03 1.050815079361200333e-02 1.050699595361948013e-02
2.030221596360206604e-01 7.159964367747306824e-02 3.786611370742321014e-02 1.047172956168651581e-02 1.048698090016841888e-02 1.043768040835857391e-02 1.051943935453891754e-02 1.004064455628395081e-02 1.050665881484746933e-02 1.032241061329841614e-02 2.740187291055917740e-02 2.357450593262910843e-02 2.410290827974677086e-01 2.349066454917192459e-02 1.153792266268283129e-02 1.076240092515945435e-02 8.606772869825363159e-02 3.874048963189125061e-02 2.882711868733167648e-02 3.020047675818204880e-02 2.327592764049768448e-02 3.076403867453336716e-02 2.847837284207344055e-02 3.551924787461757660e-02 3.878950607031583786e-02 2.537671290338039398e-02 4.150852374732494354e-02 3.254225011914968491e-02 2.273381222039461136e-02 2.348566241562366486e-02 3.526070807129144669e-02 3.592760115861892700e-02 1.055133994668722153e-02 9.918864816427230835e-03 9.701929055154323578e-03 1.053435727953910828e-02 1.053382549434900284e-02
2.023257091641426086e-01 7.174658775329589844e-02 3.793123830109834671e-02 1.048897206783294678e-02 1.050597615540027618e-02 1.045892573893070221e-02 1.053807418793439865e-02 1.006459072232246399e-02 1.052680239081382751e-02 1.034476328641176224e-02 2.745721209794282913e-02 2.362544927746057510e-02 2.408380880951881409e-01 2.356466278433799744e-02 1.156729809008538723e-02 1.078156009316444397e-02 8.623020164668560028e-02 3.876802604645490646e-02 2.891732472926378250e-02 3.030091151595115662e-02 2.333340793848037720e-02 3.085853718221187592e-02 2.857426460832357407e-02 3.560588881373405457e-02 3.883392922580242157e-02 2.543585374951362610e-02 4.159182310104370117e-02 3.262001276016235352e-02 2.275167405605316162e-02 2.352697402238845825e-02 3.534515388309955597e-02 3.599679656326770782e-02 1.057104207575321198e-02 9.943133220076560974e-03 9.729263372719287872e-03 1.055355276912450790e-02 1.055190246552228928e-02
2.041932940483093262e-01 7.145947869867086411e-02 3.785245958715677261e-02 1.044275704771280289e-02 1.045936159789562225e-02 1.040471810847520828e-02 1.049196999520063400e-02 1.000198163092136383e-02 1.047663763165473938e-02 1.028762198984622955e-02 2.735979110002517700e-02 2.351468615233898163e-02 2.408195510506629944e-01 2.344943396747112274e-02 1.149690046440809965e-02 1.073524262756109238e-02 8.616304956376552582e-02 3.871439024806022644e-02 2.882947027683258057e-02 3.021440561860799789e-02 2.321329433470964432e-02 3.075021039694547653e-02 2.846423350274562836e-02 3.549649287015199661e-02 3.875301033258438110e-02 2.534888964146375656e-02 4.145176149904727936e-02 3.250171151012182236e-02 2.267721109092235565e-02 2.342467010021209717e-02 3.520092088729143143e-02 3.585780598223209381e-02 1.052078604698181152e-02 9.878577664494514465e-03 9.655390866100788116e-03 1.050661969929933548e-02 1.050543691962957382e-02
2.044732645153999329e-01 7.151884585618972778e-02 3.795592300593852997e-02 1.043752022087574005e-02 1.045486889779567719e-02 1.039944030344486237e-02 1.048770360648632050e-02 9.995843283832073212e-03 1.047136355191469193e-02 1.028251368552446365e-02 2.744528930634260178e-02 2.360201440751552582e-02 2.409282308071851730e-01 2.349921688437461853e-02 1.150729041546583176e-02 1.073083374649286270e-02 8.634914178401231766e-02 3.886157739907503128e-02 2.892570290714502335e-02 3.031970653682947159e-02 2.328408695757389069e-02 3.085551783442497253e-02 2.853243984282016754e-02 3.556192666292190552e-02 3.884278610348701477e-02 2.543019223958253860e-02 4.153161309659481049e-02 3.261630982160568237e-02 2.275795489549636841e-02 2.350179012864828110e-02 3.528902307152748108e-02 3.595764096826314926e-02 1.051609218120574951e-02 9.872138500213623047e-03 9.648004546761512756e-03 1.050193142145872116e-02 1.050074864178895950e-02
2.039280906319618225e-01 7.142124697566032410e-02 3.793447371572256088e-02 1.045409590005874634e-02 1.046890951693058014e-02 1.041754055768251419e-02 1.050249859690666199e-02 1.001887582242488861e-02 1.048617623746395111e-02 1.030355691909790039e-02 2.745240367949008942e-02 2.366280369460582733e-02 2.415933078154921532e-01 2.350390329957008362e-02 1.154050533659756184e-02 1.074305921792984009e-02 8.634138572961091995e-02 3.889605402946472168e-02 2.889180369675159454e-02 3.027646057307720184e-02 2.342497371137142181e-02 3.092547971755266190e-02 2.867458853870630264e-02 3.562101908028125763e-02 3.891881182789802551e-02 2.551822178065776825e-02 4.154434893280267715e-02 3.264042176306247711e-02 2.282762154936790466e-02 2.353467233479022980e-02 3.547700867056846619e-02 3.607124369591474533e-02 1.053321268409490585e-02 9.898664429783821106e-03 9.678335860371589661e-03 1.051645074039697647e-02 1.051578857004642487e-02
2.040397152304649353e-01 7.160358224064111710e-02 3.796729817986488342e-02 1.044994127005338669e-02 1.046616863459348679e-02 1.041331142187118530e-02 1.049937121570110321e-02 1.001330465078353882e-02 1.048427540808916092e-02 1.029718108475208282e-02 2.749507036060094833e-02 2.360694017261266708e-02 2.406744109466671944e-01 2.351432386785745621e-02 1.152378483675420284e-02 1.074062846601009369e-02 8.614525198936462402e-02 3.878710977733135223e-02 2.889510057866573334e-02 3.030667640268802643e-02 2.332259714603424072e-02 3.084353636950254440e-02 2.859961520880460739e-02 3.562430478632450104e-02 3.886439185589551926e-02 2.543086837977170944e-02 4.152640234678983688e-02 3.259729780256748199e-02 2.277757599949836731e-02 2.351816371083259583e-02 3.534352779388427734e-02 3.597020730376243591e-02 1.052899472415447235e-02 9.890786372125148773e-03 9.669866412878036499e-03 1.051455456763505936e-02 1.051274500787258148e-02
2.028570622205734253e-01 7.162429671734571457e-02 3.795731905847787857e-02 1.047855708748102188e-02 1.049493346363306046e-02 1.044690981507301331e-02 1.052785851061344147e-02 1.005068328231573105e-02 1.051433850079774857e-02 1.033315341919660568e-02 2.747316006571054459e-02 2.366573736071586609e-02 2.411316968500614166e-01 2.355742827057838440e-02 1.156444312073290348e-02 1.077028363943099976e-02 8.636200148612260818e-02 3.886593319475650787e-02 2.894316706806421280e-02 3.032280597835779190e-02 2.339530549943447113e-02 3.092973213642835617e-02 2.864521089941263199e-02 3.563373722136020660e-02 3.885519877076148987e-02 2.548838406801223755e-02 4.157824907451868057e-02 3.266430646181106567e-02 2.281657699495553970e-02 2.353921905159950256e-02 3.544498700648546219e-02 3.606577217578887939e-02 1.055996865034103394e-02 9.930111467838287354e-03 9.714360348880290985e-03 1.054243557155132294e-02 1.054094918072223663e-02
2.043168693780899048e-01 7.152462378144264221e-02 3.790469560772180557e-02 1.044014282524585724e-02 1.045784540474414825e-02 1.040261890739202499e-02 1.049038674682378769e-02 9.999141097068786621e-03 1.047437451779842377e-02 1.028484757989645004e-02 2.739611174911260605e-02 2.354802470654249191e-02 2.407571086660027504e-01 2.347417920827865601e-02 1.150101434905081987e-02 1.073371432721614838e-02 8.623009640723466873e-02 3.875305037945508957e-02 2.887068130075931549e-02 3.024974744766950607e-02 2.321819309145212173e-02 3.080689255148172379e-02 2.850898168981075287e-02 3.551713097840547562e-02 3.881777077913284302e-02 2.539575472474098206e-02 4.145986028015613556e-02 3.251315187662839890e-02 2.271537017077207565e-02 2.344724349677562714e-02 3.527591191232204437e-02 3.589346446096897125e-02 1.051947195082902908e-02 9.875402785837650299e-03 9.651935659348964691e-03 1.050478033721446991e-02 1.050309184938669205e-02
2.038736939430236816e-01 7.166351377964019775e-02 3.802417591214179993e-02 1.045329961925745010e-02 1.046995073556900024e-02 1.041678991168737411e-02 1.050238218158483505e-02 1.001521665602922440e-02 1.048770360648632050e-02 1.030057203024625778e-02 2.749685384333133698e-02 2.365599665790796280e-02 2.407996542751789093e-01 2.357905358076095581e-02 1.153279130812734365e-02 1.074612885713577271e-02 8.640883397310972214e-02 3.892135433852672577e-02 2.895704470574855804e-02 3.033290989696979523e-02 2.330820262432098389e-02 3.090789541602134705e-02 2.858063485473394394e-02 3.561044391244649887e-02 3.895777557045221329e-02 2.548836451023817062e-02 4.163322784006595612e-02 3.267732635140419006e-02 2.280292846262454987e-02 2.356776874512434006e-02 3.535282518714666367e-02 3.600302711129188538e-02 1.053215190768241882e-02 9.892063215374946594e-03 9.670962579548358917e-03 1.051684003323316574e-02 1.051593292504549026e-02
